route_short_name,n_paradas,crimes_medio,crimes_max,crimes_total,pct_sem_crime,price,crimes_dia_max,crimes_dia_min,crimes_dia_std,crimes_hora_max,crimes_hora_min,crimes_hora_std,nivel_perigo_score,cluster,perfil_risco,route_id,indicador_ar_condicionado,duracao_viagem,ano_fabricacao,crimes_pico_manha,crimes_pico_tarde,crimes_noturnos,crimes_fim_semana
473,113,4.21,21.0,2506.0,25.71,5.0,131,28,33.479915798949705,100,0,19.849250706845044,10.26,0,Médio Risco,O0473AAA0A,0.638,55.49,2013.8,30,166,118,96
474,150,4.17,17.0,2975.0,18.21,5.0,119,47,22.41598069405375,77,5,15.229405195499123,10.91,0,Médio Risco,O0474AAA0A,0.7829999999999999,54.06,2013.61,95,161,168,161
476,108,4.62,21.0,2420.0,19.47,5.0,85,51,12.047524938461724,56,0,13.602802354076088,10.34,0,Médio Risco,O0476AAA0A,0.941,54.04,2013.82,67,139,145,127
483,258,3.3,17.0,8532.0,24.71,5.0,227,50,55.48830850685918,108,0,25.765244537689846,28.62,2,Alto Risco,O0483AAA0A,0.695,66.74,2013.08,122,261,243,149
485,134,3.26,20.0,2285.0,40.43,5.0,127,37,36.16364920482339,54,6,13.351369142189668,9.92,0,Médio Risco,O0485AAA0A,0.75,71.66,2013.25,73,143,184,156
486,119,4.25,24.0,2590.0,30.49,5.0,109,35,25.578078411759066,54,7,14.502373618815305,9.92,0,Médio Risco,O0486AAA0A,1.0,78.42,2014.0,77,115,207,130
492,122,3.04,17.0,2688.0,33.45,5.0,64,40,8.978811035936083,36,0,9.800085033644692,10.78,0,Médio Risco,O0492AAA0A,1.0,58.77,2014.94,26,101,126,115
497,158,4.98,20.0,2531.0,9.45,5.0,181,43,50.75431016179808,100,6,22.83335977994872,10.5,0,Médio Risco,O0497AAA0A,0.894,68.18,2013.79,74,227,268,146
498,147,5.56,20.0,2586.0,10.32,5.0,192,67,50.267380315762665,86,0,20.047362398341452,10.47,0,Médio Risco,O0498AAA0A,1.0,61.52,2014.0,87,201,271,175
50,117,1.17,4.0,447.0,70.68,5.0,28,0,12.218253323847655,31,0,8.846107798823494,2.41,1,Baixo Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,0,14,77,26
507,28,5.33,21.0,400.0,20.0,5.0,31,10,8.462803768199262,15,0,4.4818474451657915,1.38,0,Médio Risco,O0507AAA0A,1.0,24.98,2017.73,14,40,53,39
51,108,1.81,8.0,1243.0,60.9,5.0,52,0,18.86670031967384,56,0,13.117915617388592,4.57,1,Baixo Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,16,58,19,10
513,22,0.11,2.0,4.0,94.59,5.0,1,0,0.48795003647426655,1,0,0.2823298512866399,0.03,1,Baixo Risco,O0513AAA0A,0.18,16.52,2011.43,0,0,2,1
518,47,0.81,6.0,76.0,72.34,5.0,15,0,6.6296591882525115,17,0,3.8664292780702514,0.43,1,Baixo Risco,O0518AAA0A,1.0,62.0,2018.0,0,3,35,15
519,45,1.38,6.0,186.0,53.33,5.0,20,0,9.063269671749659,24,0,5.602147621315818,0.73,1,Baixo Risco,O0519AAA0A,1.0,67.0,2017.0,0,6,55,20
52,136,1.6,8.0,962.0,63.0,5.0,56,0,19.56186766816161,56,0,14.141879423301146,4.16,1,Baixo Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,16,35,70,20
53,103,1.39,8.0,380.0,76.19,5.0,48,0,18.765469808743322,30,0,9.210894620510263,2.5,1,Baixo Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,16,37,65,19
539,119,4.48,14.0,2454.0,35.95,5.0,98,24,30.127506811328857,52,0,14.587069914676222,9.3,0,Médio Risco,O0539AAA0A,1.0,68.6,2017.15,74,110,136,68
550,138,3.58,22.0,4957.0,45.82,5.0,99,44,18.98244803320513,61,3,16.2204022538087,15.83,0,Médio Risco,O0550AAA0A,0.0,91.85,2011.0,36,180,124,160
552,162,1.13,4.0,1475.0,69.45,5.0,48,0,16.590301240125065,32,0,9.27117630858822,4.58,1,Baixo Risco,O0552AAA0A,0.14300000000000002,85.87,2010.71,19,50,83,36
553,277,1.3,6.0,2653.0,63.62,5.0,72,18,21.122094052031326,47,0,12.133018788724273,8.75,1,Baixo Risco,O0553AAA0A,0.04,111.62,2010.6,28,85,142,90
554,313,0.75,10.0,3212.0,80.18,5.0,59,14,14.105048066291054,40,0,11.108163860324805,10.14,1,Baixo Risco,O0554AAA0A,0.024,131.48,2010.56,31,98,65,60
555,99,3.41,22.0,1535.0,53.11,5.0,74,25,18.714649214935747,43,0,12.785861757017601,7.07,1,Baixo Risco,O0555AAA0A,0.0,63.0,2010.0,17,120,94,115
557,155,2.85,22.0,2732.0,62.67,5.0,113,41,24.824143393843325,54,3,14.346387718854881,10.74,1,Baixo Risco,O0557AAA0A,0.0,90.08,2010.0,40,140,125,154
565,173,3.4,23.0,3263.0,49.12,5.0,142,36,36.468512184518595,47,0,14.863082852627107,13.06,0,Médio Risco,O0565AAA0A,0.0,75.33,2010.48,41,128,193,126
583,94,2.32,11.0,654.0,40.43,5.0,57,11,18.188169886206907,27,0,7.052083667822655,2.43,1,Baixo Risco,O0583AAA0A,0.9129999999999999,60.48,2014.03,19,46,97,68
584,89,1.96,11.0,263.0,50.75,5.0,51,11,15.868507296199091,18,0,5.684966189847583,1.43,1,Baixo Risco,O0584AAA0A,0.62,59.95,2013.59,19,40,71,63
585,54,1.81,7.0,98.0,55.56,5.0,28,6,8.12403840463596,16,0,4.6896432298404545,0.64,1,Baixo Risco,O0585AAA0A,0.043,44.64,2013.09,5,23,40,28
60,149,7.48,39.0,7578.0,13.13,5.0,208,89,44.406670455601386,101,5,25.483583803661933,25.71,2,Alto Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,111,230,399,195
600,152,5.93,79.0,4146.0,31.33,5.0,178,107,26.371882573608403,76,13,19.884038825148174,16.47,2,Alto Risco,O0600AAA0A,0.33299999999999996,79.09,2011.67,81,245,280,241
601,166,6.62,40.0,7524.0,20.77,5.0,256,104,47.95632934044811,112,14,25.761412273375864,26.35,2,Alto Risco,O0601AAA0A,0.0,99.39,2010.0,94,347,399,375
603,32,4.34,11.0,798.0,29.35,5.0,35,6,11.936339073442513,33,0,7.294528423930928,1.38,0,Médio Risco,O0603AAA0A,0.151,15.3,2012.45,20,63,32,47
606,143,4.71,40.0,4225.0,9.14,5.0,157,55,40.28824713415635,79,1,23.647164857485592,11.3,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,65,270,240,232
607,178,5.99,40.0,3472.0,6.9,5.0,232,132,31.96798994232169,122,16,30.971907561062732,14.86,0,Médio Risco,O0607AAA0A,1.0,74.61,2017.0,113,346,373,390
608,39,5.0,11.0,635.0,3.15,5.0,61,17,13.91470616358993,51,0,13.701792964235834,2.99,0,Médio Risco,O0608AAA0A,0.43200000000000005,20.25,2013.25,18,106,62,97
61,150,7.45,39.0,2199.0,12.88,5.0,209,88,45.20113778593253,101,5,25.66559615685863,15.16,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,110,229,396,192
610,46,8.16,22.0,873.0,25.23,5.0,114,37,27.045816505999415,54,0,14.273467835742336,7.81,0,Médio Risco,O0610AAA0A,0.055999999999999994,36.07,2010.03,29,143,111,90
611,92,4.88,79.0,1094.0,34.82,5.0,94,30,21.137869424554683,54,1,13.053332630160897,7.45,0,Médio Risco,O0611AAA0A,0.043,65.01,2010.04,50,115,89,76
613,106,2.39,23.0,1342.0,80.78,5.0,62,14,15.74499164511566,43,0,10.481090633591775,5.55,1,Baixo Risco,O0613AAA0A,0.253,41.14,2010.7,11,116,42,42
614,48,4.67,23.0,672.0,45.83,5.0,59,11,14.926805546047813,32,0,8.31174740518119,2.48,0,Médio Risco,O0614AAA0A,0.615,34.12,2010.38,8,81,65,44
616,38,6.66,24.0,599.0,55.56,5.0,50,12,13.100345324419797,30,0,7.3306978136315655,2.4,0,Médio Risco,O0616AAA0A,1.0,24.02,2015.0,32,71,60,33
621,190,6.16,34.0,3880.0,8.73,5.0,243,97,56.4142839055095,119,6,29.16656314681422,17.29,0,Médio Risco,O0621AAA0A,0.0,73.43,2011.12,173,389,311,265
622,180,6.95,34.0,4961.0,8.26,5.0,261,93,58.90589751378686,118,6,28.255786889655422,21.51,2,Alto Risco,O0622AAA0A,0.0,68.26,2011.12,182,389,335,252
623,154,7.2,41.0,9128.0,13.25,5.0,258,84,68.27988618284931,129,5,29.806501576533336,31.37,2,Alto Risco,O0623AAA0A,0.0,74.1,2011.65,115,396,323,229
624,232,6.28,77.0,7328.0,17.15,5.0,324,143,70.88891376821975,207,19,47.179506113369285,28.35,2,Alto Risco,O0624AAA0A,1.0,113.43,2017.0,136,544,349,474
625,154,6.59,40.0,1971.0,3.68,5.0,215,104,41.584108686349104,132,10,28.803651892057726,11.33,0,Médio Risco,O0625AAA0A,0.0,72.31,2011.26,111,371,339,249
626,20,4.55,11.0,91.0,25.0,5.0,27,0,10.392304845413264,32,0,7.348345963942981,0.86,0,Médio Risco,O0626AAA0A,1.0,9.8,2015.0,7,53,19,39
627,112,7.97,40.0,2990.0,4.0,5.0,148,57,32.21726836577522,105,0,31.08788384144425,11.52,0,Médio Risco,O0627AAA0A,0.986,54.18,2013.95,59,346,209,238
628,69,7.27,37.0,2515.0,20.23,5.0,177,28,54.30995699290718,41,0,13.933004815487784,10.57,0,Médio Risco,O0628AAA0A,0.0,27.61,2011.2,77,143,163,59
629,185,7.38,54.0,5139.0,10.92,5.0,260,123,48.3036033359634,175,5,42.910422368302164,18.88,2,Alto Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,153,472,332,274
630,129,6.76,40.0,2190.0,10.49,5.0,168,75,31.56927378985851,108,8,25.653735214092755,10.73,0,Médio Risco,O0630AAA0A,0.27899999999999997,66.16,2013.26,106,297,229,186
634,190,5.44,48.0,6967.0,31.62,5.0,218,81,47.484834671814156,109,6,24.35545946594113,15.86,2,Alto Risco,O0634AAA0A,0.21899999999999997,99.88,2013.06,146,253,353,212
635,106,1.8,12.0,382.0,54.72,5.0,53,7,17.29849979732622,35,0,7.815698620567213,1.94,1,Baixo Risco,O0635AAA0A,0.0,98.86,2012.5,22,72,49,68
636,225,14.67,87.0,16060.0,11.05,5.0,475,346,53.46293776333016,221,33,50.68914570944773,53.36,2,Alto Risco,O0636AAA0A,0.179,79.3,2010.86,468,518,812,899
638,202,5.79,40.0,3902.0,9.64,5.0,236,77,55.35857141013872,116,2,31.127950066818066,17.28,2,Alto Risco,O0638AAA0A,0.5,79.51,2013.0,103,358,359,413
639,237,6.74,40.0,4622.0,22.16,5.0,315,197,39.84912020299044,120,24,26.952319681835995,19.77,2,Alto Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,217,347,658,436
645,155,1.57,11.0,1665.0,65.91,5.0,52,20,10.939226054281292,35,0,9.899128932546965,5.4,1,Baixo Risco,O0645AAA0A,0.9059999999999999,63.43,2013.44,19,78,87,74
650,160,4.95,19.0,1815.0,14.44,5.0,164,48,41.46369611163596,89,6,27.0393902148034,9.7,0,Médio Risco,O0650AAA0A,0.267,63.22,2012.6,88,279,236,311
651,124,8.71,40.0,3240.0,13.71,5.0,231,98,43.94206142074768,112,15,27.880178403770785,14.62,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,96,256,426,302
652,135,7.85,40.0,3180.0,16.3,5.0,242,89,51.732830139919024,108,8,27.941968849535385,14.8,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,90,230,441,296
653,150,5.03,77.0,2466.0,7.76,5.0,177,77,35.803697601012686,107,0,23.61097755006271,10.61,2,Alto Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,81,178,250,314
663,72,8.31,37.0,1794.0,18.06,5.0,118,43,27.957450663804227,65,0,16.116199429703364,7.76,0,Médio Risco,O0663AAA0A,1.0,53.01,2015.0,102,147,181,112
665,178,7.57,39.0,4592.0,11.37,5.0,215,101,41.262804650423945,108,15,24.342215968577502,17.62,2,Alto Risco,O0665AAA0A,0.11900000000000001,79.35,2010.69,136,283,479,254
669,202,5.51,24.0,5082.0,8.46,5.0,192,111,32.4902915902435,138,4,34.98444271221221,18.0,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,63,349,305,364
67,105,3.34,29.0,1316.0,45.69,5.0,91,17,27.74200871636817,55,0,12.73788142464852,4.61,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,36,91,92,73
678,155,12.32,87.0,5201.0,4.74,5.0,400,266,45.84393816707577,186,31,39.40533970290637,41.99,2,Alto Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,363,463,612,644
679,130,5.2,19.0,1612.0,9.35,5.0,199,48,55.871451096414596,93,5,19.485222940563915,9.37,0,Médio Risco,O0679AAA0A,0.0,58.76,2011.6,88,251,193,140
68,81,5.03,15.0,996.0,11.11,5.0,105,25,33.75612819142904,63,0,13.84692452642751,6.97,0,Médio Risco,0,0.45480258899676373,59.403333333333336,2012.905210355987,34,115,89,61
687,152,8.99,23.0,4682.0,1.92,5.0,322,124,65.55513855126988,177,18,43.56801695566687,21.39,0,Médio Risco,O0687AAA0A,0.125,43.99,2011.75,101,530,415,272
